ID_Detalle_Venta,ID_Venta,ID_Cliente,SKU_Producto,Fecha_Hora_Venta,Cantidad,Precio_Unitario_Venta_EUR,Descuento_Aplicado_Porc,Precio_Total_Linea_EUR,Metodo_Pago,ID_Vendedor,ID_Tienda_o_Canal,Impuestos_IVA_EUR,Costo_Envio_Aplicado_EUR,Estado_Pedido,Numero_Seguimiento_Envio,Moneda
DET00135,VNT-2025-1249-0104,CL1520,PROD-HOG-0447,2024-10-01 05:43:11,5,340.08,0.1,1530.36,Efectivo,VEND07,TELEFONO,321.38,0,Devuelto,,USD
DET00136,VNT-2025-1249-0104,CL1520,PROD-ROP-0893,2024-10-01 05:43:11,1,449.57,0.0,449.57,Efectivo,VEND07,TELEFONO,94.41,0,Devuelto,,USD
DET00137,VNT-2025-1249-0105,CL1807,PROD-LIB-1490,2024-12-20 17:58:18,2,62.0,0.2,99.2,Efectivo,VEND14,TIENDA-BCN,20.83,0,Enviado,TRK892128421MX,USD
DET00138,VNT-2025-1249-0105,CL1807,PROD-ELE-0715,2024-12-20 17:58:18,1,385.57,0.0,385.57,Efectivo,VEND14,TIENDA-BCN,80.97,0,Enviado,TRK892128421MX,USD
DET00139,VNT-2025-1249-0106,CL0599,PROD-ALI-1024,2025-01-14 12:26:44,3,286.68,0.2,688.03,Contra Reembolso,VEND07,ONLINE,144.49,12.73,Cancelado,,ARS
DET00140,VNT-2025-1249-0107,CL0477,PROD-COS-0282,2025-03-29 18:48:28,4,359.02,0.1,1292.47,Efectivo,VEND15,TIENDA-BCN,271.42,0,Enviado,TRK675379679CO,ARS
DET00141,VNT-2025-1249-0108,CL1757,PROD-ELE-0897,2024-05-05 19:08:12,2,416.66,0.15,708.32,Contra Reembolso,VEND02,ONLINE,148.75,11.65,Pendiente Pago,,COP
DET00142,VNT-2025-1249-0109,CL1537,PROD-COS-0369,2024-05-25 11:51:00,5,347.33,0.0,1736.65,Tarjeta Débito,VEND11,TIENDA-BOG,364.7,0,Pendiente Pago,,EUR
DET00143,VNT-2025-1249-0110,CL1473,PROD-JUG-0054,2024-07-04 01:00:43,4,272.46,0.05,1035.35,Transferencia,VEND04,TIENDA-MEX,217.42,0,Pendiente Pago,,MXN
DET00144,VNT-2025-1249-0111,CL1653,PROD-LIB-1862,2024-09-24 18:03:16,2,462.32,0.15,785.94,PayPal,VEND06,APP,165.05,0,Procesando,,ARS
DET00145,VNT-2025-1249-0112,CL1130,PROD-LIB-1516,2025-02-27 08:14:20,4,414.26,0.05,1574.19,Bizum,VEND02,APP,330.58,0,Devuelto,,MXN
DET00146,VNT-2025-1249-0113,CL0906,PROD-COS-1236,2024-07-03 11:57:59,3,19.62,0.2,47.09,Tarjeta Débito,VEND03,TIENDA-BOG,9.89,0,Cancelado,,EUR
DET00147,VNT-2025-1249-0114,CL0249,PROD-ALI-1420,2024-07-05 13:33:10,2,406.04,0.05,771.48,Transferencia,VEND08,TIENDA-MAD,162.01,0,Devuelto,,ARS
DET00148,VNT-2025-1249-0114,CL0249,PROD-LIB-1775,2024-07-05 13:33:10,3,123.64,0.2,296.74,Transferencia,VEND08,TIENDA-MAD,62.32,0,Devuelto,,ARS
DET00149,VNT-2025-1249-0114,CL0249,PROD-ROP-1162,2024-07-05 13:33:10,5,428.71,0.15,1822.02,Transferencia,VEND08,TIENDA-MAD,382.62,0,Devuelto,,ARS
DET00150,VNT-2025-1249-0115,CL1203,PROD-HOG-0802,2024-08-12 02:36:44,5,231.89,0.15,985.53,Tarjeta Crédito,VEND03,TIENDA-MAD,206.96,0,Procesando,,ARS
DET00151,VNT-2025-1249-0116,CL0934,PROD-ALI-1514,2024-05-16 01:39:18,5,15.41,0.1,69.34,PayPal,VEND06,APP,14.56,0,Cancelado,,COP
DET00152,VNT-2025-1249-0117,CL1623,PROD-ELE-1218,2024-05-07 19:45:21,1,126.18,0.1,113.56,Bizum,VEND13,TIENDA-BCN,23.85,0,Procesando,,EUR
DET00153,VNT-2025-1249-0118,CL1332,PROD-ROP-0838,2024-06-25 16:12:16,2,366.24,0.2,585.98,Bizum,VEND03,TIENDA-MEX,123.06,0,Entregado,TRK185664900ES,ARS
DET00154,VNT-2025-1249-0118,CL1332,PROD-JUG-1995,2024-06-25 16:12:16,2,62.97,0.2,100.75,Bizum,VEND03,TIENDA-MEX,21.16,0,Entregado,TRK185664900ES,ARS
DET00155,VNT-2025-1249-0119,CL1490,PROD-COS-1485,2024-09-12 08:55:22,4,339.63,0.1,1222.67,Tarjeta Débito,VEND14,TIENDA-BOG,256.76,0,Entregado,TRK924442835CO,COP
DET00156,VNT-2025-1249-0120,CL0225,PROD-JUG-0984,2024-12-14 02:13:34,1,268.17,0.1,241.35,Transferencia,VEND11,TIENDA-BCN,50.68,0,Pendiente Pago,,MXN
DET00157,VNT-2025-1249-0121,CL1594,PROD-ELE-1477,2024-12-22 06:06:48,4,256.0,0.2,819.2,Tarjeta Débito,VEND07,ONLINE,172.03,3.03,Devuelto,,EUR
DET00158,VNT-2025-1249-0122,CL1286,PROD-JUG-0707,2024-05-13 09:22:30,3,239.12,0.05,681.49,Efectivo,VEND01,APP,143.11,0,Pendiente Pago,,EUR
DET00159,VNT-2025-1249-0122,CL1286,PROD-HOG-0550,2024-05-13 09:22:30,5,327.74,0.1,1474.83,Efectivo,VEND01,APP,309.71,0,Pendiente Pago,,EUR
DET00160,VNT-2025-1249-0122,CL1286,PROD-COS-1556,2024-05-13 09:22:30,1,21.0,0.0,21.0,Efectivo,VEND01,APP,4.41,0,Pendiente Pago,,EUR
DET00161,VNT-2025-1249-0123,CL1681,PROD-HOG-0159,2024-07-26 09:13:10,2,228.91,0.05,434.93,PayPal,VEND05,ONLINE,91.34,12.61,Pendiente Pago,,MXN
DET00162,VNT-2025-1249-0124,CL1784,PROD-JUG-1151,2024-06-06 16:14:18,2,156.23,0.0,312.46,Tarjeta Crédito,VEND12,ONLINE,65.62,13.48,Devuelto,,ARS
DET00163,VNT-2025-1249-0124,CL1784,PROD-LIB-0009,2024-06-06 16:14:18,2,64.46,0.05,122.47,Tarjeta Crédito,VEND12,ONLINE,25.72,13.48,Devuelto,,ARS
DET00164,VNT-2025-1249-0125,CL0366,PROD-COS-1948,2025-01-13 06:17:30,3,468.21,0.05,1334.4,Contra Reembolso,VEND11,TELEFONO,280.22,0,Enviado,TRK759305169US,ARS
DET00165,VNT-2025-1249-0126,CL0515,PROD-ALI-0228,2024-11-29 15:47:33,3,177.67,0.1,479.71,Tarjeta Crédito,VEND07,TIENDA-BOG,100.74,0,Pendiente Pago,,MXN
DET00166,VNT-2025-1249-0127,CL0826,PROD-ROP-0255,2025-03-16 10:15:59,3,459.67,0.1,1241.11,Bizum,VEND08,TIENDA-BCN,260.63,0,Pendiente Pago,,ARS
DET00167,VNT-2025-1249-0128,CL1268,PROD-HOG-0550,2024-08-14 09:48:33,5,378.91,0.0,1894.55,Bizum,VEND07,TIENDA-BOG,397.86,0,Pendiente Pago,,COP
DET00168,VNT-2025-1249-0128,CL1268,PROD-HOG-1600,2024-08-14 09:48:33,4,186.24,0.05,707.71,Bizum,VEND07,TIENDA-BOG,148.62,0,Pendiente Pago,,COP
DET00169,VNT-2025-1249-0129,CL0809,PROD-HOG-0616,2025-03-12 05:56:30,4,12.53,0.1,45.11,Contra Reembolso,VEND03,TIENDA-BOG,9.47,0,Entregado,TRK945507787US,ARS
DET00170,VNT-2025-1249-0130,CL1057,PROD-ALI-0667,2024-12-10 02:13:15,1,367.95,0.0,367.95,Bizum,VEND03,TIENDA-BOG,77.27,0,Procesando,,MXN
DET00171,VNT-2025-1249-0131,CL1916,PROD-JUG-0067,2024-11-01 09:47:11,3,228.61,0.0,685.83,Transferencia,VEND01,TELEFONO,144.02,0,Entregado,TRK667911573CO,COP
DET00172,VNT-2025-1249-0131,CL1916,PROD-LIB-1714,2024-11-01 09:47:11,1,397.69,0.15,338.04,Transferencia,VEND01,TELEFONO,70.99,0,Entregado,TRK667911573CO,COP
DET00173,VNT-2025-1249-0131,CL1916,PROD-JUG-0429,2024-11-01 09:47:11,1,253.04,0.15,215.08,Transferencia,VEND01,TELEFONO,45.17,0,Entregado,TRK667911573CO,COP
DET00174,VNT-2025-1249-0132,CL1138,PROD-LIB-0557,2024-09-18 10:34:42,1,334.2,0.2,267.36,Bizum,VEND14,ONLINE,56.15,8.06,Enviado,TRK150573960MX,ARS
DET00175,VNT-2025-1249-0133,CL0992,PROD-ALI-0385,2025-03-10 12:59:57,4,415.14,0.2,1328.45,PayPal,VEND_ONLINE,APP,278.97,0,Entregado,TRK498197738CO,ARS
DET00176,VNT-2025-1249-0134,CL0902,PROD-HOG-0438,2025-03-16 03:51:59,4,157.21,0.0,628.84,Bizum,VEND02,TIENDA-MEX,132.06,0,Devuelto,,EUR
DET00177,VNT-2025-1249-0134,CL0902,PROD-HOG-0540,2025-03-16 03:51:59,5,67.88,0.05,322.43,Bizum,VEND02,TIENDA-MEX,67.71,0,Devuelto,,EUR
DET00178,VNT-2025-1249-0135,CL1228,PROD-ELE-1462,2025-03-24 23:39:37,3,168.15,0.05,479.23,Tarjeta Débito,VEND14,APP,100.64,0,Cancelado,,ARS
DET00179,VNT-2025-1249-0136,CL1996,PROD-LIB-0211,2024-11-19 23:34:57,5,462.75,0.2,1851.0,Tarjeta Débito,VEND05,ONLINE,388.71,15.09,Cancelado,,EUR
DET00180,VNT-2025-1249-0136,CL1996,PROD-JUG-0363,2024-11-19 23:34:57,3,48.01,0.05,136.83,Tarjeta Débito,VEND05,ONLINE,28.73,15.09,Cancelado,,EUR
DET00181,VNT-2025-1249-0137,CL1544,PROD-COS-1943,2024-10-24 10:27:33,1,60.6,0.0,60.6,Tarjeta Débito,VEND02,TELEFONO,12.73,0,Devuelto,,ARS
DET00182,VNT-2025-1249-0138,CL0410,PROD-COS-0154,2024-07-06 09:23:38,4,49.56,0.15,168.5,Tarjeta Débito,VEND03,APP,35.38,0,Pendiente Pago,,EUR
DET00183,VNT-2025-1249-0138,CL0410,PROD-ALI-0751,2024-07-06 09:23:38,3,86.93,0.2,208.63,Tarjeta Débito,VEND03,APP,43.81,0,Pendiente Pago,,EUR
DET00184,VNT-2025-1249-0139,CL0991,PROD-JUG-0415,2024-07-13 10:31:43,1,449.08,0.2,359.26,Transferencia,VEND12,TIENDA-MAD,75.44,0,Enviado,TRK625878377MX,ARS
DET00185,VNT-2025-1249-0140,CL1860,PROD-ALI-0490,2025-03-14 22:26:59,5,326.4,0.1,1468.8,Tarjeta Crédito,VEND02,TIENDA-BCN,308.45,0,Devuelto,,ARS
DET00186,VNT-2025-1249-0141,CL1280,PROD-ALI-0545,2024-08-02 11:59:45,1,426.37,0.0,426.37,Transferencia,VEND12,TIENDA-BOG,89.54,0,Enviado,TRK509831974CO,EUR
DET00187,VNT-2025-1249-0142,CL1982,PROD-ALI-0264,2024-05-01 05:35:04,3,24.32,0.05,69.31,Contra Reembolso,VEND15,TIENDA-BCN,14.56,0,Pendiente Pago,,USD
DET00188,VNT-2025-1249-0143,CL0730,PROD-JUG-0596,2025-01-13 04:00:33,4,400.33,0.0,1601.32,Transferencia,VEND07,TIENDA-BOG,336.28,0,Enviado,TRK673028633US,ARS
DET00189,VNT-2025-1249-0144,CL1310,PROD-ALI-0400,2024-10-20 01:52:24,4,62.64,0.05,238.03,Tarjeta Crédito,VEND06,TELEFONO,49.99,0,Procesando,,MXN
DET00190,VNT-2025-1249-0145,CL1344,PROD-ALI-0111,2024-04-30 21:59:10,1,153.47,0.2,122.78,Efectivo,VEND11,TIENDA-MEX,25.78,0,Procesando,,ARS
DET00191,VNT-2025-1249-0146,CL1097,PROD-LIB-1912,2024-05-09 07:09:33,5,364.48,0.0,1822.4,Tarjeta Débito,VEND06,ONLINE,382.7,17.35,Entregado,TRK364682605ES,MXN
DET00192,VNT-2025-1249-0147,CL0782,PROD-JUG-0688,2024-04-20 19:26:19,1,109.57,0.1,98.61,Tarjeta Crédito,VEND02,APP,20.71,0,Procesando,,USD
DET00193,VNT-2025-1249-0148,CL1572,PROD-ROP-1376,2024-11-28 19:29:32,2,495.36,0.1,891.65,Contra Reembolso,VEND_ONLINE,TIENDA-MEX,187.25,0,Entregado,TRK207142478MX,USD
DET00194,VNT-2025-1249-0149,CL1520,PROD-COS-1590,2024-08-23 11:37:22,1,428.71,0.05,407.27,Tarjeta Débito,VEND02,APP,85.53,0,Entregado,TRK685116712CO,EUR
DET00195,VNT-2025-1249-0149,CL1520,PROD-JUG-1149,2024-08-23 11:37:22,2,386.22,0.05,733.82,Tarjeta Débito,VEND02,APP,154.1,0,Entregado,TRK685116712CO,EUR
DET00196,VNT-2025-1249-0150,CL1351,PROD-ROP-1251,2024-05-09 07:58:54,1,323.63,0.2,258.9,Efectivo,VEND07,APP,54.37,0,Devuelto,,MXN
DET00197,VNT-2025-1249-0151,CL0601,PROD-COS-0546,2024-11-18 21:42:10,4,454.09,0.1,1634.72,Tarjeta Crédito,VEND11,ONLINE,343.29,10.91,Cancelado,,USD
DET00198,VNT-2025-1249-0152,CL1864,PROD-COS-1663,2024-10-27 22:02:49,2,98.9,0.2,158.24,Tarjeta Crédito,VEND05,TIENDA-MAD,33.23,0,Entregado,TRK611745844MX,ARS
DET00199,VNT-2025-1249-0153,CL1535,PROD-COS-1897,2024-10-03 06:44:02,5,456.69,0.1,2055.11,Transferencia,VEND03,TIENDA-BOG,431.57,0,Cancelado,,COP
DET00200,VNT-2025-1249-0153,CL1535,PROD-ALI-1384,2024-10-03 06:44:02,3,176.97,0.2,424.73,Transferencia,VEND03,TIENDA-BOG,89.19,0,Cancelado,,COP
DET00201,VNT-2025-1249-0153,CL1535,PROD-LIB-1407,2024-10-03 06:44:02,3,478.2,0.2,1147.68,Transferencia,VEND03,TIENDA-BOG,241.01,0,Cancelado,,COP
DET00202,VNT-2025-1249-0153,CL1535,PROD-HOG-0062,2024-10-03 06:44:02,4,269.84,0.15,917.46,Transferencia,VEND03,TIENDA-BOG,192.67,0,Cancelado,,COP
DET00203,VNT-2025-1249-0154,CL0590,PROD-ALI-0884,2025-01-13 04:34:29,4,103.47,0.2,331.1,Contra Reembolso,VEND09,TIENDA-BOG,69.53,0,Devuelto,,EUR
DET00204,VNT-2025-1249-0155,CL0990,PROD-LIB-0809,2025-02-08 02:39:37,2,80.36,0.15,136.61,Contra Reembolso,VEND07,TIENDA-BCN,28.69,0,Enviado,TRK289893770US,COP
DET00205,VNT-2025-1249-0156,CL0400,PROD-JUG-1033,2024-04-11 14:23:22,3,302.33,0.2,725.59,PayPal,VEND04,TELEFONO,152.37,0,Procesando,,EUR
DET00206,VNT-2025-1249-0157,CL0674,PROD-HOG-1415,2024-12-03 02:36:58,5,38.13,0.15,162.05,Tarjeta Crédito,VEND_ONLINE,APP,34.03,0,Pendiente Pago,,ARS
DET00207,VNT-2025-1249-0158,CL1220,PROD-ELE-1539,2024-10-30 22:37:56,4,22.23,0.1,80.03,Efectivo,VEND07,TELEFONO,16.81,0,Entregado,TRK563778336CO,EUR
DET00208,VNT-2025-1249-0159,CL0782,PROD-ROP-0377,2024-11-07 01:07:48,3,451.17,0.05,1285.83,PayPal,VEND14,APP,270.02,0,Pendiente Pago,,ARS
DET00209,VNT-2025-1249-0159,CL0782,PROD-ROP-1171,2024-11-07 01:07:48,3,109.64,0.15,279.58,PayPal,VEND14,APP,58.71,0,Pendiente Pago,,ARS
DET00210,VNT-2025-1249-0160,CL1182,PROD-JUG-0482,2024-12-13 02:23:29,1,386.22,0.2,308.98,Transferencia,VEND02,ONLINE,64.89,17.04,Cancelado,,ARS
DET00211,VNT-2025-1249-0160,CL1182,PROD-COS-1556,2024-12-13 02:23:29,5,378.3,0.1,1702.35,Transferencia,VEND02,ONLINE,357.49,17.04,Cancelado,,ARS
DET00212,VNT-2025-1249-0161,CL1289,PROD-ALI-1787,2024-08-28 05:32:34,2,296.36,0.0,592.72,PayPal,VEND14,ONLINE,124.47,5.29,Devuelto,,COP
DET00213,VNT-2025-1249-0162,CL0437,PROD-ALI-0586,2024-12-04 14:54:10,2,336.74,0.2,538.78,Efectivo,VEND06,TELEFONO,113.14,0,Cancelado,,ARS
DET00214,VNT-2025-1249-0162,CL0437,PROD-ALI-0251,2024-12-04 14:54:10,1,226.47,0.05,215.15,Efectivo,VEND06,TELEFONO,45.18,0,Cancelado,,ARS
DET00215,VNT-2025-1249-0163,CL1242,PROD-ELE-1900,2025-02-12 15:55:04,4,68.76,0.0,275.04,Bizum,VEND10,TIENDA-BOG,57.76,0,Enviado,TRK913779091US,COP
DET00216,VNT-2025-1249-0163,CL1242,PROD-JUG-1439,2025-02-12 15:55:04,4,447.92,0.2,1433.34,Bizum,VEND10,TIENDA-BOG,301.0,0,Enviado,TRK913779091US,COP
DET00217,VNT-2025-1249-0163,CL1242,PROD-LIB-0883,2025-02-12 15:55:04,1,170.62,0.15,145.03,Bizum,VEND10,TIENDA-BOG,30.46,0,Enviado,TRK913779091US,COP
DET00218,VNT-2025-1249-0164,CL0125,PROD-ALI-1014,2024-05-26 11:36:27,5,96.69,0.15,410.93,Contra Reembolso,VEND04,ONLINE,86.3,1.69,Devuelto,,EUR
DET00219,VNT-2025-1249-0165,CL0898,PROD-LIB-1393,2025-01-15 20:00:06,4,204.68,0.15,695.91,Contra Reembolso,VEND_ONLINE,ONLINE,146.14,12.55,Devuelto,,ARS
DET00220,VNT-2025-1249-0166,CL1412,PROD-ELE-0504,2024-12-07 08:13:43,2,347.49,0.0,694.98,Bizum,VEND12,ONLINE,145.95,20.21,Entregado,TRK422306057CO,COP
DET00221,VNT-2025-1249-0167,CL1079,PROD-JUG-0728,2025-02-26 12:03:40,5,143.19,0.0,715.95,Transferencia,VEND13,TIENDA-BOG,150.35,0,Entregado,TRK513717305MX,COP
DET00222,VNT-2025-1249-0168,CL0428,PROD-HOG-1080,2025-01-15 14:42:04,5,371.54,0.0,1857.7,Contra Reembolso,VEND11,ONLINE,390.12,21.97,Pendiente Pago,,COP
DET00223,VNT-2025-1249-0169,CL0323,PROD-JUG-0021,2025-01-25 17:39:08,1,356.4,0.0,356.4,PayPal,VEND_ONLINE,APP,74.84,0,Devuelto,,USD
DET00224,VNT-2025-1249-0169,CL0323,PROD-ROP-0373,2025-01-25 17:39:08,1,61.87,0.1,55.68,PayPal,VEND_ONLINE,APP,11.69,0,Devuelto,,USD
DET00225,VNT-2025-1249-0169,CL0323,PROD-HOG-1408,2025-01-25 17:39:08,4,274.02,0.0,1096.08,PayPal,VEND_ONLINE,APP,230.18,0,Devuelto,,USD
DET00226,VNT-2025-1249-0170,CL0621,PROD-ROP-1042,2024-07-29 16:17:08,2,12.62,0.15,21.45,Tarjeta Crédito,VEND05,APP,4.5,0,Procesando,,EUR
DET00227,VNT-2025-1249-0171,CL0985,PROD-HOG-1468,2024-06-20 02:02:02,4,492.28,0.1,1772.21,Contra Reembolso,VEND04,TIENDA-BOG,372.16,0,Cancelado,,MXN
DET00228,VNT-2025-1249-0172,CL0972,PROD-ROP-0213,2024-05-19 07:44:43,3,480.66,0.0,1441.98,Transferencia,VEND01,TELEFONO,302.82,0,Enviado,TRK857747348ES,MXN
DET00229,VNT-2025-1249-0173,CL0276,PROD-ALI-0817,2024-12-24 12:54:56,1,245.44,0.1,220.9,PayPal,VEND09,TIENDA-BCN,46.39,0,Enviado,TRK678291386CO,ARS
DET00230,VNT-2025-1249-0174,CL0107,PROD-HOG-1103,2024-09-25 17:07:19,5,492.72,0.0,2463.6,Transferencia,VEND10,APP,517.36,0,Enviado,TRK240474957US,ARS
DET00231,VNT-2025-1249-0174,CL0107,PROD-HOG-1107,2024-09-25 17:07:19,3,341.39,0.0,1024.17,Transferencia,VEND10,APP,215.08,0,Enviado,TRK240474957US,ARS
DET00232,VNT-2025-1249-0175,CL1173,PROD-ROP-1973,2024-10-02 12:19:09,2,363.54,0.15,618.02,Transferencia,VEND09,TIENDA-BOG,129.78,0,Pendiente Pago,,COP
DET00233,VNT-2025-1249-0176,CL0443,PROD-HOG-1718,2024-11-30 02:53:59,4,15.22,0.2,48.7,Bizum,VEND13,TELEFONO,10.23,0,Devuelto,,COP
DET00234,VNT-2025-1249-0177,CL0226,PROD-ALI-0981,2024-05-03 21:48:46,3,10.8,0.1,29.16,Contra Reembolso,VEND01,TIENDA-BOG,6.12,0,Enviado,TRK771830392ES,MXN
DET00235,VNT-2025-1249-0178,CL0449,PROD-JUG-1657,2024-06-11 06:05:54,5,20.87,0.15,88.7,Bizum,VEND04,TIENDA-BOG,18.63,0,Pendiente Pago,,COP
DET00236,VNT-2025-1249-0178,CL0449,PROD-ALI-0467,2024-06-11 06:05:54,3,228.44,0.15,582.52,Bizum,VEND04,TIENDA-BOG,122.33,0,Pendiente Pago,,COP
DET00237,VNT-2025-1249-0179,CL1887,PROD-COS-1020,2024-05-05 15:18:19,2,397.25,0.0,794.5,Bizum,VEND11,TELEFONO,166.84,0,Procesando,,USD
DET00238,VNT-2025-1249-0180,CL0443,PROD-HOG-1056,2024-05-24 08:22:35,4,295.67,0.05,1123.55,Transferencia,VEND12,TIENDA-MEX,235.95,0,Pendiente Pago,,ARS
DET00239,VNT-2025-1249-0181,CL1967,PROD-HOG-1150,2024-04-15 19:55:55,2,49.97,0.0,99.94,Bizum,VEND_ONLINE,TIENDA-MAD,20.99,0,Procesando,,ARS
DET00240,VNT-2025-1249-0182,CL0456,PROD-ELE-0224,2025-03-01 17:24:39,1,64.66,0.15,54.96,Tarjeta Crédito,VEND01,TIENDA-MAD,11.54,0,Procesando,,EUR
DET00241,VNT-2025-1249-0183,CL0964,PROD-COS-1010,2024-06-20 09:24:14,5,129.62,0.1,583.29,Contra Reembolso,VEND05,APP,122.49,0,Entregado,TRK964475748ES,USD
DET00242,VNT-2025-1249-0184,CL1095,PROD-ELE-1706,2025-02-25 00:21:31,2,390.6,0.1,703.08,Transferencia,VEND11,ONLINE,147.65,24.79,Enviado,TRK863409546CO,COP
DET00243,VNT-2025-1249-0185,CL1297,PROD-LIB-0183,2025-03-16 17:54:10,3,170.08,0.0,510.24,PayPal,VEND15,TIENDA-BCN,107.15,0,Cancelado,,COP
DET00244,VNT-2025-1249-0185,CL1297,PROD-ELE-1005,2025-03-16 17:54:10,5,433.88,0.1,1952.46,PayPal,VEND15,TIENDA-BCN,410.02,0,Cancelado,,COP
DET00245,VNT-2025-1249-0186,CL0833,PROD-ELE-1304,2024-12-02 19:52:04,3,76.09,0.2,182.62,Bizum,VEND03,ONLINE,38.35,24.94,Procesando,,MXN
DET00246,VNT-2025-1249-0187,CL1039,PROD-ROP-0999,2024-11-03 23:16:34,5,486.28,0.2,1945.12,Contra Reembolso,VEND05,TIENDA-MEX,408.48,0,Enviado,TRK842961327US,ARS
DET00247,VNT-2025-1249-0187,CL1039,PROD-HOG-1623,2024-11-03 23:16:34,2,164.38,0.1,295.88,Contra Reembolso,VEND05,TIENDA-MEX,62.13,0,Enviado,TRK842961327US,ARS
DET00248,VNT-2025-1249-0188,CL1506,PROD-HOG-0113,2024-04-15 05:42:04,4,34.73,0.05,131.97,PayPal,VEND13,APP,27.71,0,Pendiente Pago,,EUR
DET00249,VNT-2025-1249-0188,CL1506,PROD-HOG-1991,2024-04-15 05:42:04,5,361.23,0.15,1535.23,PayPal,VEND13,APP,322.4,0,Pendiente Pago,,EUR
DET00250,VNT-2025-1249-0189,CL0264,PROD-ELE-0756,2024-04-28 01:20:39,2,262.69,0.0,525.38,Transferencia,VEND14,TIENDA-BOG,110.33,0,Devuelto,,ARS
DET00251,VNT-2025-1249-0189,CL0264,PROD-ELE-0417,2024-04-28 01:20:39,1,175.38,0.0,175.38,Transferencia,VEND14,TIENDA-BOG,36.83,0,Devuelto,,ARS
DET00252,VNT-2025-1249-0190,CL1926,PROD-ROP-0940,2024-08-26 04:30:27,1,341.31,0.2,273.05,Contra Reembolso,VEND05,ONLINE,57.34,3.42,Cancelado,,USD
DET00253,VNT-2025-1249-0190,CL1926,PROD-ALI-0208,2024-08-26 04:30:27,4,57.59,0.2,184.29,Contra Reembolso,VEND05,ONLINE,38.7,3.42,Cancelado,,USD
DET00254,VNT-2025-1249-0191,CL0408,PROD-ELE-0099,2025-01-03 22:03:23,4,266.58,0.05,1013.0,PayPal,VEND08,APP,212.73,0,Enviado,TRK755188159MX,MXN
DET00255,VNT-2025-1249-0192,CL1924,PROD-ALI-0830,2025-02-05 02:15:48,1,93.89,0.15,79.81,Bizum,VEND12,TIENDA-MEX,16.76,0,Enviado,TRK696636705US,MXN
DET00256,VNT-2025-1249-0193,CL1735,PROD-JUG-1249,2024-10-28 16:01:16,2,170.63,0.0,341.26,Bizum,VEND14,TIENDA-BOG,71.66,0,Entregado,TRK318309757US,ARS
DET00257,VNT-2025-1249-0193,CL1735,PROD-ROP-0171,2024-10-28 16:01:16,1,92.76,0.0,92.76,Bizum,VEND14,TIENDA-BOG,19.48,0,Entregado,TRK318309757US,ARS
DET00258,VNT-2025-1249-0193,CL1735,PROD-HOG-1150,2024-10-28 16:01:16,4,346.11,0.2,1107.55,Bizum,VEND14,TIENDA-BOG,232.59,0,Entregado,TRK318309757US,ARS
DET00259,VNT-2025-1249-0193,CL1735,PROD-HOG-0784,2024-10-28 16:01:16,2,77.39,0.15,131.56,Bizum,VEND14,TIENDA-BOG,27.63,0,Entregado,TRK318309757US,ARS
DET00260,VNT-2025-1249-0194,CL1258,PROD-HOG-0062,2024-06-05 13:05:13,4,243.11,0.05,923.82,Contra Reembolso,VEND12,TELEFONO,194.0,0,Cancelado,,COP
DET00261,VNT-2025-1249-0195,CL1024,PROD-JUG-1430,2024-07-11 14:38:10,5,364.4,0.15,1548.7,Tarjeta Crédito,VEND05,TIENDA-MEX,325.23,0,Procesando,,MXN
DET00262,VNT-2025-1249-0195,CL1024,PROD-ELE-1373,2024-07-11 14:38:10,5,399.28,0.05,1896.58,Tarjeta Crédito,VEND05,TIENDA-MEX,398.28,0,Procesando,,MXN
DET00263,VNT-2025-1249-0196,CL0883,PROD-LIB-1747,2024-10-01 11:56:59,1,11.8,0.2,9.44,Tarjeta Crédito,VEND02,TIENDA-BCN,1.98,0,Devuelto,,EUR
DET00264,VNT-2025-1249-0197,CL1763,PROD-COS-0270,2024-07-30 00:47:49,1,368.43,0.2,294.74,Transferencia,VEND09,TIENDA-BOG,61.9,0,Cancelado,,ARS
DET00265,VNT-2025-1249-0197,CL1763,PROD-ALI-1626,2024-07-30 00:47:49,5,189.4,0.15,804.95,Transferencia,VEND09,TIENDA-BOG,169.04,0,Cancelado,,ARS
DET00266,VNT-2025-1249-0198,CL0891,PROD-HOG-0635,2024-04-11 10:32:35,3,283.49,0.2,680.38,Contra Reembolso,VEND12,APP,142.88,0,Pendiente Pago,,ARS
DET00267,VNT-2025-1249-0199,CL1600,PROD-ROP-0103,2024-05-26 22:29:33,4,455.69,0.05,1731.62,PayPal,VEND11,ONLINE,363.64,6.44,Pendiente Pago,,COP
DET00268,VNT-2025-1249-0200,CL0710,PROD-ROP-0623,2024-07-19 03:37:15,5,207.79,0.05,987.0,Contra Reembolso,VEND03,APP,207.27,0,Cancelado,,USD
DET00269,VNT-2025-1249-0201,CL0844,PROD-JUG-1967,2024-05-29 16:52:49,3,131.54,0.05,374.89,Tarjeta Crédito,VEND02,APP,78.73,0,Entregado,TRK355990276US,COP
DET00270,VNT-2025-1249-0202,CL0243,PROD-LIB-0327,2025-01-25 15:14:19,3,135.62,0.15,345.83,Transferencia,VEND07,TIENDA-BCN,72.62,0,Devuelto,,USD
DET00271,VNT-2025-1249-0203,CL0447,PROD-ELE-1842,2024-06-03 07:27:14,2,257.66,0.05,489.55,Efectivo,VEND14,TIENDA-BCN,102.81,0,Procesando,,MXN
